,,weights,values,capacity,distribution,instance_id
41,74,83,52,4020,exponential,41
41,75,1,99,4020,exponential,41
41,76,23,51,4020,exponential,41
41,77,9,91,4020,exponential,41
41,78,3,87,4020,exponential,41
41,79,6,94,4020,exponential,41
41,80,21,80,4020,exponential,41
41,81,23,94,4020,exponential,41
41,82,20,70,4020,exponential,41
41,83,14,51,4020,exponential,41
41,84,23,76,4020,exponential,41
41,85,23,98,4020,exponential,41
41,86,12,75,4020,exponential,41
41,87,24,59,4020,exponential,41
41,88,8,83,4020,exponential,41
41,89,17,70,4020,exponential,41
41,90,24,76,4020,exponential,41
41,91,18,83,4020,exponential,41
41,92,10,82,4020,exponential,41
41,93,9,79,4020,exponential,41
41,94,21,81,4020,exponential,41
41,95,15,85,4020,exponential,41
41,96,20,80,4020,exponential,41
41,97,92,92,4020,exponential,41
41,98,57,67,4020,exponential,41
41,99,17,68,4020,exponential,41
42,0,23,50,3395,exponential,42
42,1,72,98,3395,exponential,42
42,2,17,62,3395,exponential,42
42,3,2,73,3395,exponential,42
42,4,10,96,3395,exponential,42
42,5,60,70,3395,exponential,42
42,6,2,85,3395,exponential,42
42,7,19,94,3395,exponential,42
42,8,14,52,3395,exponential,42
42,9,14,57,3395,exponential,42
42,10,12,68,3395,exponential,42
42,11,24,97,3395,exponential,42
42,12,1,66,3395,exponential,42
42,13,76,51,3395,exponential,42
42,14,6,74,3395,exponential,42
42,15,5,51,3395,exponential,42
42,16,57,64,3395,exponential,42
42,17,14,78,3395,exponential,42
42,18,3,97,3395,exponential,42
42,19,1,68,3395,exponential,42
42,20,21,70,3395,exponential,42
42,21,9,72,3395,exponential,42
42,22,21,78,3395,exponential,42
42,23,3,70,3395,exponential,42
42,24,15,78,3395,exponential,42
42,25,19,80,3395,exponential,42
42,26,12,78,3395,exponential,42
42,27,21,89,3395,exponential,42
42,28,16,72,3395,exponential,42
42,29,10,69,3395,exponential,42
42,30,12,95,3395,exponential,42
42,31,13,81,3395,exponential,42
42,32,18,52,3395,exponential,42
42,33,16,68,3395,exponential,42
42,34,5,72,3395,exponential,42
42,35,17,52,3395,exponential,42
42,36,11,67,3395,exponential,42
42,37,4,87,3395,exponential,42
42,38,8,98,3395,exponential,42
42,39,20,66,3395,exponential,42
42,40,4,83,3395,exponential,42
42,41,9,61,3395,exponential,42
42,42,23,87,3395,exponential,42
42,43,15,51,3395,exponential,42
42,44,79,84,3395,exponential,42
42,45,23,86,3395,exponential,42
42,46,15,70,3395,exponential,42
42,47,19,51,3395,exponential,42
42,48,2,63,3395,exponential,42
42,49,22,74,3395,exponential,42
42,50,11,94,3395,exponential,42
42,51,5,76,3395,exponential,42
42,52,1,99,3395,exponential,42
42,53,7,94,3395,exponential,42
42,54,12,52,3395,exponential,42
42,55,16,53,3395,exponential,42
42,56,4,54,3395,exponential,42
42,57,20,53,3395,exponential,42
42,58,21,61,3395,exponential,42
42,59,11,50,3395,exponential,42
42,60,12,96,3395,exponential,42
42,61,3,92,3395,exponential,42
42,62,21,76,3395,exponential,42
42,63,24,70,3395,exponential,42
42,64,15,59,3395,exponential,42
42,65,4,70,3395,exponential,42
42,66,15,51,3395,exponential,42
42,67,10,65,3395,exponential,42
42,68,8,87,3395,exponential,42
42,69,5,97,3395,exponential,42
42,70,14,99,3395,exponential,42
42,71,63,77,3395,exponential,42
42,72,19,69,3395,exponential,42
42,73,20,92,3395,exponential,42
42,74,24,73,3395,exponential,42
42,75,21,70,3395,exponential,42
42,76,15,65,3395,exponential,42
42,77,7,76,3395,exponential,42
42,78,99,71,3395,exponential,42
42,79,6,74,3395,exponential,42
42,80,87,89,3395,exponential,42
42,81,1,88,3395,exponential,42
42,82,11,80,3395,exponential,42
42,83,3,72,3395,exponential,42
42,84,21,52,3395,exponential,42
42,85,21,50,3395,exponential,42
42,86,9,92,3395,exponential,42
42,87,19,72,3395,exponential,42
42,88,18,54,3395,exponential,42
42,89,5,85,3395,exponential,42
42,90,20,93,3395,exponential,42
42,91,9,93,3395,exponential,42
42,92,7,53,3395,exponential,42
42,93,22,91,3395,exponential,42
42,94,79,70,3395,exponential,42
42,95,15,54,3395,exponential,42
42,96,7,97,3395,exponential,42
42,97,91,65,3395,exponential,42
42,98,14,64,3395,exponential,42
42,99,21,78,3395,exponential,42
43,0,6,65,3841,exponential,43
43,1,13,83,3841,exponential,43
43,2,63,98,3841,exponential,43
43,3,23,83,3841,exponential,43
43,4,3,67,3841,exponential,43
43,5,19,95,3841,exponential,43
43,6,17,92,3841,exponential,43
43,7,54,67,3841,exponential,43
43,8,22,99,3841,exponential,43
43,9,8,78,3841,exponential,43
43,10,9,71,3841,exponential,43
43,11,21,55,3841,exponential,43
43,12,20,89,3841,exponential,43
43,13,5,96,3841,exponential,43
43,14,23,59,3841,exponential,43
43,15,8,68,3841,exponential,43
43,16,15,83,3841,exponential,43
43,17,24,98,3841,exponential,43
43,18,3,54,3841,exponential,43
43,19,23,53,3841,exponential,43
43,20,11,92,3841,exponential,43
43,21,9,56,3841,exponential,43
43,22,3,83,3841,exponential,43
43,23,21,96,3841,exponential,43
43,24,24,82,3841,exponential,43
43,25,5,85,3841,exponential,43
43,26,12,62,3841,exponential,43
43,27,20,51,3841,exponential,43
43,28,10,65,3841,exponential,43
43,29,6,55,3841,exponential,43
43,30,19,87,3841,exponential,43
43,31,10,63,3841,exponential,43
43,32,5,77,3841,exponential,43
43,33,6,56,3841,exponential,43
43,34,17,93,3841,exponential,43
43,35,22,56,3841,exponential,43
43,36,86,68,3841,exponential,43
43,37,21,54,3841,exponential,43
43,38,17,98,3841,exponential,43
43,39,11,71,3841,exponential,43
43,40,2,83,3841,exponential,43
43,41,13,75,3841,exponential,43
43,42,13,77,3841,exponential,43
43,43,90,88,3841,exponential,43
43,44,23,58,3841,exponential,43
43,45,12,96,3841,exponential,43
43,46,3,62,3841,exponential,43
43,47,15,77,3841,exponential,43
43,48,21,64,3841,exponential,43
43,49,18,88,3841,exponential,43
43,50,22,56,3841,exponential,43
43,51,4,91,3841,exponential,43
43,52,19,79,3841,exponential,43
43,53,17,58,3841,exponential,43
43,54,8,98,3841,exponential,43
43,55,14,75,3841,exponential,43
43,56,2,72,3841,exponential,43
43,57,8,92,3841,exponential,43
43,58,6,90,3841,exponential,43
43,59,54,53,3841,exponential,43
43,60,3,98,3841,exponential,43
43,61,8,83,3841,exponential,43
43,62,2,95,3841,exponential,43
43,63,10,99,3841,exponential,43
43,64,4,78,3841,exponential,43
43,65,10,63,3841,exponential,43
43,66,1,79,3841,exponential,43
43,67,1,83,3841,exponential,43
43,68,22,83,3841,exponential,43
43,69,20,75,3841,exponential,43
43,70,6,56,3841,exponential,43
43,71,8,50,3841,exponential,43
43,72,17,71,3841,exponential,43
43,73,20,83,3841,exponential,43
43,74,50,69,3841,exponential,43
43,75,4,82,3841,exponential,43
43,76,7,74,3841,exponential,43
43,77,88,79,3841,exponential,43
43,78,17,92,3841,exponential,43
43,79,19,74,3841,exponential,43
43,80,19,74,3841,exponential,43
43,81,16,90,3841,exponential,43
43,82,6,71,3841,exponential,43
43,83,74,99,3841,exponential,43
43,84,16,85,3841,exponential,43
43,85,86,90,3841,exponential,43
43,86,11,79,3841,exponential,43
43,87,12,79,3841,exponential,43
43,88,23,57,3841,exponential,43
43,89,18,97,3841,exponential,43
43,90,23,84,3841,exponential,43
43,91,21,51,3841,exponential,43
43,92,23,65,3841,exponential,43
43,93,14,95,3841,exponential,43
43,94,14,85,3841,exponential,43
43,95,18,94,3841,exponential,43
43,96,73,65,3841,exponential,43
43,97,11,71,3841,exponential,43
43,98,13,79,3841,exponential,43
43,99,12,65,3841,exponential,43
44,0,10,77,4828,exponential,44
44,1,17,79,4828,exponential,44
44,2,6,79,4828,exponential,44
44,3,12,87,4828,exponential,44
44,4,6,81,4828,exponential,44
44,5,23,61,4828,exponential,44
44,6,21,50,4828,exponential,44
44,7,22,57,4828,exponential,44
44,8,9,53,4828,exponential,44
44,9,1,84,4828,exponential,44
44,10,18,75,4828,exponential,44
44,11,21,57,4828,exponential,44
44,12,24,51,4828,exponential,44
44,13,20,89,4828,exponential,44
44,14,23,72,4828,exponential,44
44,15,12,54,4828,exponential,44
44,16,57,65,4828,exponential,44
44,17,14,71,4828,exponential,44
44,18,20,86,4828,exponential,44
44,19,86,64,4828,exponential,44
44,20,11,73,4828,exponential,44
44,21,24,55,4828,exponential,44
44,22,10,99,4828,exponential,44
44,23,12,52,4828,exponential,44
44,24,23,83,4828,exponential,44
44,25,85,91,4828,exponential,44
44,26,14,99,4828,exponential,44
44,27,84,98,4828,exponential,44
44,28,15,77,4828,exponential,44
44,29,21,95,4828,exponential,44
44,30,20,80,4828,exponential,44
44,31,23,58,4828,exponential,44
44,32,14,92,4828,exponential,44
44,33,60,84,4828,exponential,44
44,34,15,88,4828,exponential,44
44,35,5,79,4828,exponential,44
44,36,14,91,4828,exponential,44
44,37,14,61,4828,exponential,44
44,38,6,55,4828,exponential,44
44,39,21,69,4828,exponential,44
44,40,16,85,4828,exponential,44
44,41,24,75,4828,exponential,44
44,42,19,63,4828,exponential,44
44,43,9,75,4828,exponential,44
44,44,8,82,4828,exponential,44
44,45,7,90,4828,exponential,44
44,46,19,80,4828,exponential,44
44,47,15,62,4828,exponential,44
44,48,5,82,4828,exponential,44
44,49,14,61,4828,exponential,44
44,50,17,71,4828,exponential,44
44,51,24,67,4828,exponential,44
44,52,20,81,4828,exponential,44
44,53,21,56,4828,exponential,44
44,54,18,92,4828,exponential,44
44,55,22,61,4828,exponential,44
44,56,5,98,4828,exponential,44
44,57,8,75,4828,exponential,44
44,58,4,92,4828,exponential,44
44,59,22,62,4828,exponential,44
44,60,11,79,4828,exponential,44
44,61,4,92,4828,exponential,44
44,62,22,98,4828,exponential,44
44,63,14,77,4828,exponential,44
44,64,15,92,4828,exponential,44
44,65,19,58,4828,exponential,44
44,66,3,91,4828,exponential,44
44,67,16,91,4828,exponential,44
44,68,4,64,4828,exponential,44
44,69,14,92,4828,exponential,44
44,70,1,67,4828,exponential,44
44,71,16,72,4828,exponential,44
44,72,24,91,4828,exponential,44
44,73,24,84,4828,exponential,44
44,74,15,85,4828,exponential,44
44,75,22,74,4828,exponential,44
44,76,20,67,4828,exponential,44
44,77,15,64,4828,exponential,44
44,78,1,51,4828,exponential,44
44,79,6,73,4828,exponential,44
44,80,9,70,4828,exponential,44
44,81,74,85,4828,exponential,44
44,82,12,79,4828,exponential,44
44,83,4,55,4828,exponential,44
44,84,24,99,4828,exponential,44
44,85,3,59,4828,exponential,44
44,86,9,83,4828,exponential,44
44,87,14,91,4828,exponential,44
44,88,12,84,4828,exponential,44
44,89,53,84,4828,exponential,44
44,90,4,91,4828,exponential,44
44,91,10,64,4828,exponential,44
44,92,65,65,4828,exponential,44
44,93,13,51,4828,exponential,44
44,94,67,64,4828,exponential,44
44,95,12,89,4828,exponential,44
44,96,2,65,4828,exponential,44
44,97,3,94,4828,exponential,44
44,98,66,79,4828,exponential,44
44,99,4,60,4828,exponential,44
45,0,17,80,4350,normal,45
45,1,16,61,4350,normal,45
45,2,9,73,4350,normal,45
45,3,21,65,4350,normal,45
45,4,14,56,4350,normal,45
45,5,22,51,4350,normal,45
45,6,11,97,4350,normal,45
45,7,79,86,4350,normal,45
45,8,23,83,4350,normal,45
45,9,21,75,4350,normal,45
45,10,22,81,4350,normal,45
45,11,20,96,4350,normal,45
45,12,24,93,4350,normal,45
45,13,4,86,4350,normal,45
45,14,6,68,4350,normal,45
45,15,16,71,4350,normal,45
45,16,23,54,4350,normal,45
45,17,21,55,4350,normal,45
45,18,18,76,4350,normal,45
45,19,1,68,4350,normal,45
45,20,10,81,4350,normal,45
45,21,83,69,4350,normal,45
45,22,12,81,4350,normal,45
45,23,22,99,4350,normal,45
45,24,2,97,4350,normal,45
45,25,13,87,4350,normal,45
45,26,7,71,4350,normal,45
45,27,21,90,4350,normal,45
45,28,24,54,4350,normal,45
45,29,10,75,4350,normal,45
45,30,18,57,4350,normal,45
45,31,13,89,4350,normal,45
45,32,98,63,4350,normal,45
45,33,16,54,4350,normal,45
45,34,20,60,4350,normal,45
45,35,8,88,4350,normal,45
45,36,16,52,4350,normal,45
45,37,24,59,4350,normal,45
45,38,4,80,4350,normal,45
45,39,93,84,4350,normal,45
45,40,3,52,4350,normal,45
45,41,19,52,4350,normal,45
45,42,8,81,4350,normal,45
45,43,13,67,4350,normal,45
45,44,1,81,4350,normal,45
45,45,19,72,4350,normal,45
45,46,5,81,4350,normal,45
45,47,94,69,4350,normal,45
45,48,9,84,4350,normal,45
45,49,15,65,4350,normal,45
45,50,8,62,4350,normal,45
45,51,14,78,4350,normal,45
45,52,19,85,4350,normal,45
45,53,11,81,4350,normal,45
45,54,18,51,4350,normal,45
45,55,91,67,4350,normal,45
45,56,10,79,4350,normal,45
45,57,12,55,4350,normal,45
45,58,72,94,4350,normal,45
45,59,4,99,4350,normal,45
45,60,5,89,4350,normal,45
45,61,15,60,4350,normal,45
45,62,12,53,4350,normal,45
45,63,15,68,4350,normal,45
45,64,76,92,4350,normal,45
45,65,13,84,4350,normal,45
45,66,5,71,4350,normal,45
45,67,21,89,4350,normal,45
45,68,22,81,4350,normal,45
45,69,15,59,4350,normal,45
45,70,21,74,4350,normal,45
45,71,20,91,4350,normal,45
45,72,14,63,4350,normal,45
45,73,7,73,4350,normal,45
45,74,5,66,4350,normal,45
45,75,20,80,4350,normal,45
45,76,21,83,4350,normal,45
45,77,18,81,4350,normal,45
45,78,22,54,4350,normal,45
45,79,22,79,4350,normal,45
45,80,69,55,4350,normal,45
45,81,15,87,4350,normal,45
45,82,19,60,4350,normal,45
45,83,19,63,4350,normal,45
45,84,7,58,4350,normal,45
45,85,16,99,4350,normal,45
45,86,2,76,4350,normal,45
45,87,19,55,4350,normal,45
45,88,18,89,4350,normal,45
45,89,19,92,4350,normal,45
45,90,2,92,4350,normal,45
45,91,12,51,4350,normal,45
45,92,15,94,4350,normal,45
45,93,6,64,4350,normal,45
45,94,1,96,4350,normal,45
45,95,11,88,4350,normal,45
45,96,1,86,4350,normal,45
45,97,17,88,4350,normal,45
45,98,87,64,4350,normal,45
45,99,20,63,4350,normal,45
46,0,87,67,4186,uniform,46
46,1,22,53,4186,uniform,46
46,2,1,59,4186,uniform,46
46,3,68,99,4186,uniform,46
46,4,8,52,4186,uniform,46
46,5,13,73,4186,uniform,46
46,6,78,77,4186,uniform,46
46,7,14,52,4186,uniform,46
46,8,16,57,4186,uniform,46
46,9,14,77,4186,uniform,46
46,10,22,61,4186,uniform,46
46,11,22,61,4186,uniform,46
46,12,13,94,4186,uniform,46
46,13,6,60,4186,uniform,46
46,14,6,78,4186,uniform,46
46,15,15,51,4186,uniform,46
46,16,5,69,4186,uniform,46
46,17,8,71,4186,uniform,46
46,18,11,95,4186,uniform,46
46,19,6,70,4186,uniform,46
46,20,5,64,4186,uniform,46
46,21,8,86,4186,uniform,46
46,22,13,75,4186,uniform,46
46,23,18,90,4186,uniform,46
46,24,72,54,4186,uniform,46
46,25,3,60,4186,uniform,46
46,26,22,61,4186,uniform,46
46,27,23,65,4186,uniform,46
46,28,16,89,4186,uniform,46
46,29,17,89,4186,uniform,46
46,30,1,76,4186,uniform,46
46,31,20,78,4186,uniform,46
46,32,18,60,4186,uniform,46
46,33,4,66,4186,uniform,46
46,34,1,97,4186,uniform,46
46,35,16,59,4186,uniform,46
46,36,18,85,4186,uniform,46
46,37,19,89,4186,uniform,46
46,38,14,58,4186,uniform,46
46,39,6,76,4186,uniform,46
46,40,10,69,4186,uniform,46
46,41,52,61,4186,uniform,46
46,42,9,56,4186,uniform,46
46,43,7,76,4186,uniform,46
46,44,6,90,4186,uniform,46
46,45,21,75,4186,uniform,46
46,46,17,61,4186,uniform,46
46,47,20,83,4186,uniform,46
46,48,8,83,4186,uniform,46
46,49,19,89,4186,uniform,46
46,50,78,91,4186,uniform,46
46,51,54,57,4186,uniform,46
46,52,2,50,4186,uniform,46
46,53,21,67,4186,uniform,46
46,54,1,90,4186,uniform,46
46,55,10,52,4186,uniform,46
46,56,96,96,4186,uniform,46
46,57,5,81,4186,uniform,46
46,58,1,63,4186,uniform,46
46,59,24,71,4186,uniform,46
46,60,22,97,4186,uniform,46
46,61,7,76,4186,uniform,46
46,62,18,52,4186,uniform,46
46,63,1,50,4186,uniform,46
46,64,13,81,4186,uniform,46
46,65,24,59,4186,uniform,46
46,66,12,97,4186,uniform,46
46,67,21,50,4186,uniform,46
46,68,3,62,4186,uniform,46
46,69,7,84,4186,uniform,46
46,70,17,72,4186,uniform,46
46,71,1,92,4186,uniform,46
46,72,11,50,4186,uniform,46
46,73,17,90,4186,uniform,46
46,74,22,91,4186,uniform,46
46,75,7,64,4186,uniform,46
46,76,61,76,4186,uniform,46
46,77,4,72,4186,uniform,46
46,78,19,65,4186,uniform,46
46,79,20,93,4186,uniform,46
46,80,13,83,4186,uniform,46
46,81,18,57,4186,uniform,46
46,82,14,63,4186,uniform,46
46,83,1,53,4186,uniform,46
46,84,6,75,4186,uniform,46
46,85,15,86,4186,uniform,46
46,86,63,85,4186,uniform,46
46,87,6,89,4186,uniform,46
46,88,10,61,4186,uniform,46
46,89,22,96,4186,uniform,46
46,90,16,94,4186,uniform,46
46,91,1,78,4186,uniform,46
46,92,14,67,4186,uniform,46
46,93,11,54,4186,uniform,46
46,94,19,83,4186,uniform,46
46,95,16,77,4186,uniform,46
46,96,1,99,4186,uniform,46
46,97,7,62,4186,uniform,46
46,98,15,56,4186,uniform,46
46,99,19,58,4186,uniform,46
47,0,23,82,2938,uniform,47
47,1,10,87,2938,uniform,47
47,2,9,78,2938,uniform,47
47,3,12,57,2938,uniform,47
47,4,1,99,2938,uniform,47
47,5,4,88,2938,uniform,47
47,6,4,56,2938,uniform,47
47,7,58,71,2938,uniform,47
47,8,6,80,2938,uniform,47
47,9,14,91,2938,uniform,47
47,10,97,51,2938,uniform,47
47,11,6,63,2938,uniform,47
47,12,14,79,2938,uniform,47
47,13,13,99,2938,uniform,47
47,14,15,97,2938,uniform,47
47,15,4,78,2938,uniform,47
47,16,61,90,2938,uniform,47
47,17,23,95,2938,uniform,47
47,18,8,58,2938,uniform,47
47,19,23,73,2938,uniform,47
47,20,13,64,2938,uniform,47
47,21,58,85,2938,uniform,47
47,22,20,74,2938,uniform,47
47,23,14,80,2938,uniform,47
47,24,22,72,2938,uniform,47
47,25,23,86,2938,uniform,47
47,26,17,99,2938,uniform,47
47,27,5,66,2938,uniform,47
47,28,1,87,2938,uniform,47
47,29,20,70,2938,uniform,47
47,30,21,75,2938,uniform,47
47,31,4,94,2938,uniform,47
47,32,22,87,2938,uniform,47
47,33,23,88,2938,uniform,47
47,34,19,53,2938,uniform,47
47,35,22,99,2938,uniform,47
47,36,19,54,2938,uniform,47
47,37,8,85,2938,uniform,47
47,38,10,83,2938,uniform,47
47,39,11,75,2938,uniform,47
47,40,5,86,2938,uniform,47
47,41,19,61,2938,uniform,47
47,42,18,76,2938,uniform,47
47,43,10,62,2938,uniform,47
47,44,6,92,2938,uniform,47
47,45,24,52,2938,uniform,47
47,46,24,98,2938,uniform,47
47,47,6,56,2938,uniform,47
47,48,6,58,2938,uniform,47
47,49,95,62,2938,uniform,47
47,50,11,85,2938,uniform,47
47,51,14,52,2938,uniform,47
47,52,23,75,2938,uniform,47
47,53,18,96,2938,uniform,47
47,54,24,51,2938,uniform,47
47,55,11,78,2938,uniform,47
47,56,1,92,2938,uniform,47
47,57,20,51,2938,uniform,47
47,58,18,80,2938,uniform,47
47,59,77,65,2938,uniform,47
47,60,13,53,2938,uniform,47
47,61,21,55,2938,uniform,47
47,62,5,58,2938,uniform,47
47,63,14,87,2938,uniform,47
47,64,7,76,2938,uniform,47
47,65,23,60,2938,uniform,47
47,66,64,54,2938,uniform,47
47,67,18,86,2938,uniform,47
47,68,17,77,2938,uniform,47
47,69,18,53,2938,uniform,47
47,70,7,55,2938,uniform,47
47,71,6,75,2938,uniform,47
47,72,9,88,2938,uniform,47
47,73,14,75,2938,uniform,47
47,74,20,93,2938,uniform,47
47,75,53,68,2938,uniform,47
47,76,3,79,2938,uniform,47
47,77,23,80,2938,uniform,47
47,78,8,93,2938,uniform,47
47,79,22,60,2938,uniform,47
47,80,3,95,2938,uniform,47
47,81,19,93,2938,uniform,47
47,82,21,51,2938,uniform,47
47,83,4,54,2938,uniform,47
47,84,61,77,2938,uniform,47
47,85,1,59,2938,uniform,47
47,86,8,55,2938,uniform,47
47,87,11,84,2938,uniform,47
47,88,22,62,2938,uniform,47
47,89,1,99,2938,uniform,47
47,90,12,72,2938,uniform,47
47,91,17,77,2938,uniform,47
47,92,14,73,2938,uniform,47
47,93,6,52,2938,uniform,47
47,94,11,64,2938,uniform,47
47,95,98,65,2938,uniform,47
47,96,16,94,2938,uniform,47
47,97,1,91,2938,uniform,47
47,98,9,85,2938,uniform,47
47,99,8,51,2938,uniform,47
48,0,16,63,3571,exponential,48
48,1,16,98,3571,exponential,48
48,2,8,89,3571,exponential,48
48,3,15,88,3571,exponential,48
48,4,17,62,3571,exponential,48
48,5,15,75,3571,exponential,48
48,6,18,85,3571,exponential,48
48,7,12,76,3571,exponential,48
48,8,6,87,3571,exponential,48
48,9,9,94,3571,exponential,48
48,10,5,51,3571,exponential,48
48,11,17,96,3571,exponential,48
48,12,24,73,3571,exponential,48
48,13,23,92,3571,exponential,48
48,14,22,85,3571,exponential,48
48,15,14,70,3571,exponential,48
48,16,18,55,3571,exponential,48
48,17,12,97,3571,exponential,48
48,18,11,97,3571,exponential,48
48,19,24,50,3571,exponential,48
48,20,15,70,3571,exponential,48
48,21,16,87,3571,exponential,48
48,22,15,86,3571,exponential,48
48,23,14,65,3571,exponential,48
48,24,8,81,3571,exponential,48
48,25,79,67,3571,exponential,48
48,26,17,70,3571,exponential,48
48,27,24,52,3571,exponential,48
48,28,17,84,3571,exponential,48
48,29,55,65,3571,exponential,48
48,30,23,97,3571,exponential,48
48,31,72,65,3571,exponential,48
48,32,18,88,3571,exponential,48
48,33,4,78,3571,exponential,48
48,34,21,79,3571,exponential,48
48,35,58,88,3571,exponential,48
48,36,3,90,3571,exponential,48
48,37,10,92,3571,exponential,48
48,38,79,62,3571,exponential,48
48,39,7,73,3571,exponential,48
48,40,79,99,3571,exponential,48
48,41,1,62,3571,exponential,48
48,42,23,92,3571,exponential,48
48,43,22,88,3571,exponential,48
48,44,93,98,3571,exponential,48
48,45,3,52,3571,exponential,48
48,46,19,95,3571,exponential,48
48,47,24,75,3571,exponential,48
48,48,15,88,3571,exponential,48
48,49,16,80,3571,exponential,48
48,50,17,58,3571,exponential,48
48,51,7,79,3571,exponential,48
48,52,9,70,3571,exponential,48
48,53,20,85,3571,exponential,48
48,54,5,81,3571,exponential,48
48,55,19,78,3571,exponential,48
48,56,7,50,3571,exponential,48
48,57,6,92,3571,exponential,48
48,58,24,76,3571,exponential,48
48,59,19,87,3571,exponential,48
48,60,18,59,3571,exponential,48
48,61,20,66,3571,exponential,48
48,62,19,69,3571,exponential,48
48,63,22,88,3571,exponential,48
48,64,15,89,3571,exponential,48
48,65,15,81,3571,exponential,48
48,66,7,57,3571,exponential,48
48,67,21,79,3571,exponential,48
48,68,20,61,3571,exponential,48
48,69,15,83,3571,exponential,48
48,70,3,85,3571,exponential,48
48,71,11,66,3571,exponential,48
48,72,13,75,3571,exponential,48
48,73,20,85,3571,exponential,48
48,74,70,99,3571,exponential,48
48,75,17,78,3571,exponential,48
48,76,3,61,3571,exponential,48
48,77,19,93,3571,exponential,48
48,78,1,57,3571,exponential,48
48,79,6,76,3571,exponential,48
48,80,13,71,3571,exponential,48
48,81,20,76,3571,exponential,48
48,82,64,95,3571,exponential,48
48,83,24,55,3571,exponential,48
48,84,24,60,3571,exponential,48
48,85,10,84,3571,exponential,48
48,86,21,84,3571,exponential,48
48,87,9,89,3571,exponential,48
48,88,4,94,3571,exponential,48
48,89,20,77,3571,exponential,48
48,90,9,51,3571,exponential,48
48,91,8,94,3571,exponential,48
48,92,6,85,3571,exponential,48
48,93,21,93,3571,exponential,48
48,94,7,52,3571,exponential,48
48,95,97,83,3571,exponential,48
48,96,19,83,3571,exponential,48
48,97,11,82,3571,exponential,48
48,98,14,87,3571,exponential,48
48,99,4,85,3571,exponential,48
49,0,2,88,4941,normal,49
49,1,51,96,4941,normal,49
49,2,8,87,4941,normal,49
49,3,24,75,4941,normal,49
49,4,23,98,4941,normal,49
49,5,2,81,4941,normal,49
49,6,22,83,4941,normal,49
49,7,2,97,4941,normal,49
49,8,24,91,4941,normal,49
49,9,69,86,4941,normal,49
49,10,7,51,4941,normal,49
49,11,2,53,4941,normal,49
49,12,11,86,4941,normal,49
49,13,18,59,4941,normal,49
49,14,15,70,4941,normal,49
49,15,6,68,4941,normal,49
49,16,1,70,4941,normal,49
49,17,21,66,4941,normal,49
49,18,16,59,4941,normal,49
49,19,11,77,4941,normal,49
49,20,1,84,4941,normal,49
49,21,23,95,4941,normal,49
49,22,14,67,4941,normal,49
49,23,6,53,4941,normal,49
49,24,8,92,4941,normal,49
49,25,18,59,4941,normal,49
49,26,16,90,4941,normal,49
49,27,1,80,4941,normal,49
49,28,13,73,4941,normal,49
49,29,53,50,4941,normal,49
49,30,10,70,4941,normal,49
49,31,18,97,4941,normal,49
49,32,17,83,4941,normal,49
49,33,4,92,4941,normal,49
49,34,58,84,4941,normal,49
49,35,1,66,4941,normal,49
49,36,13,96,4941,normal,49
49,37,10,61,4941,normal,49
49,38,9,80,4941,normal,49
49,39,11,99,4941,normal,49
49,40,5,73,4941,normal,49
49,41,13,81,4941,normal,49
49,42,5,82,4941,normal,49
49,43,4,78,4941,normal,49
49,44,17,52,4941,normal,49
49,45,8,70,4941,normal,49
49,46,21,96,4941,normal,49
49,47,9,67,4941,normal,49
49,48,9,50,4941,normal,49
49,49,8,68,4941,normal,49
49,50,4,66,4941,normal,49
49,51,2,55,4941,normal,49
49,52,7,92,4941,normal,49
49,53,12,59,4941,normal,49
49,54,4,96,4941,normal,49
49,55,3,62,4941,normal,49
49,56,11,71,4941,normal,49
49,57,18,90,4941,normal,49
49,58,71,72,4941,normal,49
49,59,94,84,4941,normal,49
49,60,6,86,4941,normal,49
49,61,13,67,4941,normal,49
49,62,8,73,4941,normal,49
49,63,5,99,4941,normal,49
49,64,22,97,4941,normal,49
49,65,16,92,4941,normal,49
49,66,6,64,4941,normal,49
49,67,13,64,4941,normal,49
49,68,8,84,4941,normal,49
49,69,13,58,4941,normal,49
49,70,77,75,4941,normal,49
49,71,23,52,4941,normal,49
49,72,7,58,4941,normal,49
49,73,17,51,4941,normal,49
49,74,1,67,4941,normal,49
49,75,21,81,4941,normal,49
49,76,5,77,4941,normal,49
49,77,2,66,4941,normal,49
49,78,24,99,4941,normal,49
49,79,7,76,4941,normal,49
49,80,20,78,4941,normal,49
49,81,15,78,4941,normal,49
49,82,10,58,4941,normal,49
49,83,6,82,4941,normal,49
49,84,4,81,4941,normal,49
49,85,22,63,4941,normal,49
49,86,72,71,4941,normal,49
49,87,54,93,4941,normal,49
49,88,20,70,4941,normal,49
49,89,4,83,4941,normal,49
49,90,6,99,4941,normal,49
49,91,2,99,4941,normal,49
49,92,6,77,4941,normal,49
49,93,11,78,4941,normal,49
49,94,15,66,4941,normal,49
49,95,4,64,4941,normal,49
49,96,62,66,4941,normal,49
49,97,4,50,4941,normal,49
49,98,17,92,4941,normal,49
49,99,14,68,4941,normal,49
